Doc Id,Sentiment,TFIDF Score,Total_Number_of_Words,Positive_Word_Count-GI,Negative_Word_Count-GI,Neutral_Word_Count-GI,Objective_Word_Count-GI,Unidentified_Word_Count-GI,Positive_Word_Count-Polarity,Negative_Word_Count-Polarity,Neutral_Word_Count-Polarity,Unidentified_Word_Count-Polarity,SNW-Score,Emoticons_Score,Exclamation_Count,HashTag_Score,Adjective_Score,Gi-Score,Polarity-Score,Final-Score,Exclamation_Score,Final_Score_With_SNW,Bi-Gram_Score,Tri-Gram_Score,NewHashTagScore
5551,neutral,14.699211,11,0,0,5,0,6,0,0,0,11,0,0,0,0,1.161268807,0,0,0,0,0,40.189896,40.189896,1
5552,objective,22.649733,11,0,0,7,0,4,1,0,1,9,-0.125,0,0,0,0,0,5,2.5,0,0.625,39.953712,39.953712,0
5553,objective,18.536131,14,1,1,7,0,5,1,1,0,12,-1.25,0,0,0,0.985429359,0,0,0,0,-6.25,32.559018,32.559018,0
5554,positive,16.937022,13,1,0,6,0,6,2,0,0,11,0,0,0,0,1.111062687,3,10,6.5,0,3.25,47.389876,47.389876,1
5555,positive,3.113302,2,0,0,2,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,12.693112,12.693112,0
5556,neutral,11.62437,10,0,0,1,0,9,0,0,0,10,0,3,0,0,0,0,0,0,0,0,12.089362,12.089362,0
5557,positive,14.696165,11,2,1,4,0,4,2,0,2,7,-0.375,0,0,1,7.335851668,3,10,6.5,0,1.375,35.794057,35.794057,0
5558,neutral,12.947749,11,1,1,5,0,4,2,0,0,9,0.375,0,1,0,2.195081102,0,10,5,0.333333333,4.375,34.108759,38.304227,0
5559,neutral,11.228214,6,0,1,5,0,0,1,1,0,4,0,0,0,0,0,-3,0,-1.5,0,-0.75,11.831093,11.831093,0
5560,neutral,19.220975,16,1,1,8,0,6,1,1,0,14,0,0,1,1,2.421999565,0,0,0,0,0,22.95203,22.95203,0
5561,objective,16.426668,19,0,2,10,2,5,2,1,0,16,-1,0,0,0,2.574745222,-6,5,-0.5,0,-5.25,25.871886,25.871886,0
5562,negative,10.08972,13,2,1,5,0,5,1,1,1,10,0.375,0,0,0,1.915308811,3,0,1.5,0,2.625,23.394722,23.394722,0
5563,positive,2.091015,3,0,0,1,0,2,0,1,0,2,0,0,0,0,0.927524895,0,-5,-2.5,0,-1.25,9.113889,9.113889,0
5564,negative,15.094903,15,0,1,5,0,9,0,3,1,11,0,0,0,0,0,-3,-15,-9,0,-4.5,45.47382,50.672216,0
5565,positive,9.783383,6,1,0,3,0,2,1,0,0,5,-0.25,0,1,0,1.475931054,3,5,4,0.266666667,0.75,14.408769,14.408769,0
5566,positive,10.39708,8,0,0,6,0,2,0,0,0,8,0,0,0,0,1.161268807,0,0,0,0,0,15.655788,15.655788,0
5567,positive,14.108372,10,1,0,3,0,6,1,0,1,8,0,3,0,0,0,3,5,4,0,2,29.872443,29.872443,0
5568,neutral,7.829108,8,0,1,3,0,4,0,0,0,8,0.625,0,4,0,0,-3,0,-1.5,-0.4,2.375,26.944406,26.944406,0
5569,positive,23.501764,9,1,0,3,0,5,1,0,1,7,0,0,1,0,1.445199217,3,5,4,0.266666667,2,48.609495,52.211861,0
5570,positive,15.855444,12,3,0,5,0,4,4,0,1,7,0.25,0,0,0,3.20906554,9,20,14.5,0,8.5,46.987687,52.186083,0
5571,negative,22.725628,17,1,1,6,0,9,1,1,1,14,-0.875,0,0,0,-0.71554564,0,0,0,0,-4.375,42.725671,47.769396,0
5572,positive,7.544656,12,0,1,2,1,8,0,1,0,11,-0.5,0,2,0,0,-3,-5,-4,-0.533333333,-4.5,19.73159,19.73159,0
5573,positive,16.022105,9,0,1,5,0,3,1,1,0,7,-0.125,3,2,0,0.589370904,-3,0,-1.5,-0.2,-1.375,36.598417,41.796813,0
5574,negative,6.4093,8,0,0,5,0,3,0,0,0,8,-0.25,0,0,0,0,0,0,0,0,-1.25,23.888922,23.888922,0
5575,positive,12.230553,9,2,0,3,0,4,2,0,0,7,0.125,0,2,0,2.002380089,6,10,8,1.066666667,4.625,24.667312,28.716312,1
5576,objective,25.437106,18,0,0,5,0,13,2,0,0,16,0,0,0,0,0,0,10,5,0,2.5,45.646004,45.646004,1
5577,negative,28.860588,17,1,1,8,1,6,1,0,1,15,-0.25,0,0,0,0.869896575,0,5,2.5,0,0,60.783472,60.783472,0
5578,positive,15.554331,7,2,0,4,1,0,3,0,0,4,-0.125,0,0,0,1.724674925,6,15,10.5,0,4.625,26.714152,26.714152,1
5579,positive,6.929775,4,0,0,3,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,7.946163,7.946163,0
5580,negative,14.476665,11,0,1,5,0,5,0,1,1,9,0.375,0,0,0,-0.236362416,-3,-5,-4,0,-0.125,33.599576,33.599576,1
5581,neutral,7.356746,5,1,0,2,0,2,0,0,0,5,-0.125,0,0,1,0,3,0,1.5,0,0.125,10.917718,10.917718,0
5582,positive,6.264045,9,2,0,2,0,5,2,1,0,6,0,0,0,1,2.228554172,6,5,5.5,0,2.75,14.895439,14.895439,2
5583,positive,7.91826,5,0,0,3,0,2,0,0,0,5,0.25,0,5,0,0,0,0,0,0,1.25,22.653716,36.470101,0
5584,negative,8.276251,17,0,0,9,0,8,1,3,0,13,0.625,0,0,3,-1.165362723,0,-10,-5,0,0.625,31.387718,31.387718,0
5585,positive,24.890441,14,2,1,4,0,7,2,0,0,12,1,0,0,0,7.875313258,3,10,6.5,0,8.25,19.158672,19.158672,0
5586,objective,14.166802,6,0,0,2,0,4,1,0,0,5,0,0,0,1,0,0,5,2.5,0,1.25,25.125312,25.125312,0
5587,neutral,24.606788,10,0,0,7,1,2,0,1,0,9,0,0,0,0,-0.087144417,0,-5,-2.5,0,-1.25,30.551987,30.551987,0
5588,neutral,19.506993,10,1,2,6,0,1,2,1,0,7,0,0,0,1,1.538791235,-3,5,1,0,0.5,28.925737,28.925737,0
5589,negative,11.708437,8,0,2,5,0,1,0,0,0,8,0,0,0,0,0,-6,0,-3,0,-1.5,23.179685,27.136128,0
5590,positive,30.179117,15,1,0,11,0,3,1,0,0,14,-0.75,0,1,0,3.434071135,3,5,4,0.266666667,-1.75,45.952902,45.952902,0
5591,positive,18.725021,14,2,0,7,0,5,1,2,1,10,-0.75,0,0,0,3.208455237,6,-5,0.5,0,-3.5,31.82848,31.82848,0
5592,objective,25.633979,15,2,0,6,0,7,1,0,1,13,0,0,0,0,0,6,5,5.5,0,2.75,45.03876,50.082485,1
5593,positive,11.822792,5,0,0,2,0,3,1,0,0,4,0.625,0,1,0,0,0,5,2.5,0.166666667,4.375,16.130225,16.130225,0
5594,positive,16.488137,8,1,1,2,0,4,1,1,0,6,0,0,0,0,1.439192601,0,0,0,0,0,33.192065,38.23579,0
5595,positive,14.04143,7,0,0,5,0,2,1,0,0,6,-0.125,0,0,0,0.680720628,0,5,2.5,0,0.625,34.967044,43.836039,0
5596,neutral,18.470663,9,1,0,6,0,2,3,0,0,6,0.375,0,0,0,2.825302878,3,15,9,0,6.375,26.382613,26.382613,0
5597,positive,17.114097,9,0,1,3,0,5,0,2,0,7,0,0,0,0,1.298964063,-3,-10,-6.5,0,-3.25,33.923388,42.080415,0
5598,objective,16.202366,15,0,1,8,0,6,0,2,1,12,-0.875,0,1,1,1.046653157,-3,-10,-6.5,-0.433333333,-7.625,43.132429,43.132429,0
5599,negative,11.72658,16,0,0,9,0,7,0,0,0,16,-0.25,0,3,0,0,0,0,0,0,-1.25,23.305649,23.305649,0
5600,positive,21.035855,10,2,1,6,1,0,5,1,0,4,0.5,0,0,0,1.361634922,3,20,11.5,0,8.25,53.63283,62.188098,0
5601,neutral,19.620455,7,1,0,4,0,2,0,0,0,7,-0.125,0,0,0,1.857413879,3,0,1.5,0,0.125,27.123578,27.123578,0
5602,objective,19.340343,15,0,0,4,0,11,0,1,0,14,0,0,0,0,0,0,-5,-2.5,0,-1.25,22.5616,22.5616,0
5603,neutral,17.331513,13,0,0,10,0,3,1,2,0,10,-0.5,0,0,0,0,0,-5,-2.5,0,-3.75,34.459498,34.459498,1
5604,neutral,21.971177,19,3,1,4,1,10,2,1,2,14,0.625,0,0,0,2.482153891,6,5,5.5,0,5.875,31.826178,31.826178,0
5605,negative,7.58007,5,1,0,3,0,1,2,0,0,3,0,-3,0,0,1.111062687,3,10,6.5,0,3.25,14.374634,18.199904,0
5606,negative,6.265888,9,0,1,7,0,1,0,1,0,8,-0.75,0,0,0,0,-3,-5,-4,0,-5.75,33.257781,33.257781,0
5607,objective,7.398385,6,0,0,2,0,4,0,0,0,6,0,0,0,0,0.900711131,0,0,0,0,0,29.732377,29.732377,0
5608,positive,3.694922,3,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,5,2.5,0,1.25,3.735708,3.735708,0
5609,objective,8.612968,15,0,0,4,1,10,0,0,0,15,0.625,0,1,1,0,0,0,0,0,3.125,28.059351,28.059351,0
5610,objective,23.157983,21,0,0,9,0,12,1,1,1,18,-0.875,0,0,0,0.589370904,0,0,0,0,-4.375,61.031646,61.031646,1
5611,negative,12.011282,21,0,4,8,0,9,0,4,0,17,-0.375,0,0,0,1.178165876,-12,-20,-16,0,-9.875,23.41057,23.41057,0
5612,objective,13.762817,12,0,0,3,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,20.513144,20.513144,2
5613,objective,15.856215,8,0,0,4,1,3,1,1,0,6,0.875,0,0,0,0,0,0,0,0,4.375,31.952251,31.952251,0
5614,negative,26.193262,14,0,0,4,1,9,0,0,0,14,0.375,0,3,0,0,0,0,0,0,1.875,63.131663,76.437554,0
5615,negative,12.244706,13,2,0,7,0,4,4,0,0,9,0,0,2,0,1.980090009,6,20,13,1.733333333,6.5,35.618934,35.618934,0
5616,positive,32.26425,21,1,1,7,0,12,1,1,0,19,-0.375,0,0,1,2.950877856,0,0,0,0,-1.875,38.227525,38.227525,0
5617,positive,30.008694,17,1,1,7,1,7,1,1,1,14,-0.375,0,0,0,1.256813413,0,0,0,0,-1.875,31.169122,31.169122,0
5618,positive,18.271047,9,0,0,5,0,4,0,0,1,8,0,0,1,1,0.128867069,0,0,0,0,0,41.004213,41.004213,0
5619,neutral,11.603094,7,1,0,3,0,3,1,0,0,6,0,0,0,0,1.361634922,3,5,4,0,2,29.257016,36.885653,2
5620,objective,3.447694,7,1,0,2,0,4,0,1,0,6,0,0,0,0,0,3,-5,-1,0,-0.5,8.09954,13.143265,0
5621,positive,25.515125,14,1,0,4,0,9,1,0,0,13,-0.125,0,0,0,1.082584076,3,5,4,0,1.375,68.242567,68.242567,0
5622,positive,18.60903,11,4,0,4,0,3,5,0,0,6,0.625,0,1,0,6.935782553,12,25,18.5,1.233333333,12.375,33.00193,33.00193,0
5623,negative,15.88531,9,1,1,3,0,4,2,1,0,6,0.125,0,0,0,2.483638081,0,5,2.5,0,1.875,46.742385,46.742385,1
5624,positive,2.754109,10,0,0,4,0,6,0,0,0,10,0,0,1,0,0,0,0,0,0,0,32.625462,37.12267,1
5625,positive,5.330548,7,2,0,4,0,1,2,0,0,5,0,0,0,1,2.094841445,6,10,8,0,4,12.738507,12.738507,1
5626,positive,7.711677,17,0,0,6,0,11,0,0,0,17,0,0,0,0,1.161268807,0,0,0,0,0,26.4875,26.4875,2
5627,positive,2.967241,6,0,0,1,1,4,0,0,0,6,0,0,1,0,0,0,0,0,0,0,18.953508,18.953508,0
5628,negative,16.196569,12,0,0,6,1,5,0,1,1,10,0,0,0,0,0,0,-5,-2.5,0,-1.25,60.736238,74.383053,0
5629,neutral,16.72023,12,1,0,7,0,4,1,0,1,10,0,0,0,1,0.557180872,3,5,4,0,2,30.479248,30.479248,0
5630,negative,18.09385,10,0,0,4,0,6,0,0,0,10,-0.25,0,0,1,0,0,0,0,0,-1.25,32.803332,32.803332,0
5631,positive,10.950328,8,0,0,4,0,4,0,0,1,7,0,0,0,3,0,0,0,0,0,0,33.42712,37.66461,0
5632,objective,7.65378,26,1,0,10,0,15,2,0,0,24,0,0,0,1,0,3,10,6.5,0,3.25,16.691023,16.691023,4
5633,objective,4.082819,6,0,0,2,1,3,0,1,0,5,0,0,1,0,0,0,-5,-2.5,-0.166666667,-1.25,4.330047,4.330047,1
5634,negative,9.8113,12,1,0,5,1,5,1,0,2,9,0.75,0,0,0,1.441799162,3,5,4,0,5.75,35.843744,35.843744,0
5635,positive,13.730024,11,2,0,5,0,4,4,0,0,7,0.375,0,1,0,0.297731016,6,20,13,0.866666667,8.375,49.96001,63.877527,0
5636,negative,7.697051,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25.531667,38.443543,0
5637,objective,25.412076,18,1,0,8,0,9,2,0,0,16,0.125,0,0,0,0,3,10,6.5,0,3.875,42.619193,46.468787,0
5638,positive,19.677769,12,1,0,6,0,5,2,1,2,7,0,0,0,1,3.149381118,3,5,4,0,2,36.826479,36.826479,0
5639,negative,7.708611,9,1,0,5,0,3,1,1,0,7,0.25,0,0,1,0.927524895,3,0,1.5,0,2,38.005766,47.794013,0
5640,positive,15.889203,9,0,0,3,0,6,0,0,1,8,0,0,1,0,0,0,0,0,0,0,23.491775,23.491775,0
5641,positive,32.29701,13,1,0,9,0,3,1,0,0,12,-0.125,0,3,0,1.445199217,3,5,4,0.8,1.375,63.423473,67.660963,1
5642,neutral,10.42196,9,1,0,3,0,5,1,0,1,7,0,0,1,0,0.557180872,3,5,4,0.266666667,2,19.793953,28.232027,1
5643,positive,14.26924,8,0,0,4,0,4,0,1,0,7,0,0,0,0,-0.087144417,0,-5,-2.5,0,-1.25,21.398763,17.41282,0
5644,neutral,18.044358,9,1,0,6,1,1,1,0,0,8,0,0,0,0,0,3,5,4,0,2,35.354393,35.354393,0
5645,positive,11.787688,14,0,2,6,1,5,3,2,2,7,0.25,0,1,0,4.184095951,-6,5,-0.5,-0.033333333,1,43.200891,53.597683,0
5646,positive,28.833673,10,1,0,7,0,2,3,0,0,7,0,0,0,0,0,3,15,9,0,4.5,44.726016,49.362318,0
5647,objective,10.61538,7,0,0,5,0,2,1,0,1,5,0.5,0,0,1,0.589370904,0,5,2.5,0,3.75,20.946897,20.946897,0
5648,positive,10.10159,15,0,1,6,0,8,1,1,1,12,0.5,0,0,1,-0.033632007,-3,0,-1.5,0,1.75,23.965123,23.965123,2
5649,objective,13.661855,13,0,0,8,0,5,0,1,1,11,-0.5,0,0,0,1.134437517,0,-5,-2.5,0,-3.75,28.258497,28.258497,0
5650,objective,7.159455,10,1,1,3,0,5,0,2,1,7,0.75,3,0,0,3.393336289,0,-10,-5,0,1.25,23.39682,23.39682,0
5651,positive,6.5703,5,1,0,2,0,2,2,1,0,2,0.375,0,0,0,1.114277086,3,5,4,0,3.875,23.071384,23.071384,0
5652,positive,16.409668,10,0,0,6,0,4,0,1,1,8,0,0,0,0,0,0,-5,-2.5,0,-1.25,39.059461,43.254929,1
5653,positive,23.754625,13,0,0,6,0,7,1,0,0,12,0.125,0,2,0,0.456207705,0,5,2.5,0.333333333,1.875,34.980777,34.980777,3
5654,objective,17.391133,14,2,0,5,0,7,2,0,0,12,0.125,0,0,1,1.314436821,6,10,8,0,4.625,41.69648,52.093272,0
5655,positive,8.437461,7,1,0,4,1,1,2,1,1,3,-0.25,0,5,0,3.276693904,3,5,4,1.333333333,0.75,27.771441,32.815166,0
5656,positive,18.278462,13,1,0,5,1,6,2,0,1,10,0.375,0,6,0,0,3,10,6.5,2.6,5.125,32.623935,32.623935,0
5657,neutral,19.585973,13,0,0,4,0,9,2,0,0,11,0,0,1,0,0,0,10,5,0.333333333,2.5,22.652137,22.652137,1
5658,neutral,10.868341,7,1,1,4,0,1,1,2,0,4,0,0,1,1,0.927524895,0,-5,-2.5,-0.166666667,-1.25,17.917016,17.917016,0
5659,negative,26.687812,15,1,1,7,0,6,1,2,0,12,-0.125,0,0,0,-2.584193714,0,-5,-2.5,0,-1.875,37.821896,37.821896,0
5660,negative,15.775661,15,1,1,6,0,7,1,2,0,12,-0.875,0,0,0,1.400734741,0,-5,-2.5,0,-5.625,19.462344,19.462344,0
5661,positive,8.138451,7,0,1,2,0,4,0,1,0,6,0.25,5,0,0,0,-3,-5,-4,0,-0.75,13.592946,17.97436,0
5662,neutral,0,4,1,1,1,0,1,0,0,1,3,0.125,0,0,0,1.487979332,0,0,0,0,0.625,0,0,0
5663,positive,23.085687,14,2,0,5,1,6,2,1,0,11,-0.25,0,0,1,1.468090009,6,5,5.5,0,1.5,38.432905,47.306697,0
5664,objective,19.006928,8,0,1,5,0,2,1,1,0,6,0,0,0,0,0,-3,0,-1.5,0,-0.75,42.177364,42.177364,0
5665,positive,20.896161,10,1,0,5,0,4,1,0,0,9,0.125,0,0,0,1.04366484,3,5,4,0,2.625,28.476976,28.476976,2
5666,objective,7.28289,15,0,1,3,0,11,0,1,0,14,0,0,0,0,1.470829509,-3,-5,-4,0,-2,20.056314,20.056314,0
5667,positive,36.596768,14,2,1,6,0,5,3,0,0,11,-0.875,0,0,0,1.460113288,3,15,9,0,0.125,45.845276,45.845276,1
5668,objective,9.641068,15,0,0,6,0,9,0,0,0,15,0.125,0,0,0,0,0,0,0,0,0.625,18.191225,18.191225,0
5669,positive,20.718686,11,0,1,8,0,2,1,2,0,8,0.25,0,0,0,0.927524895,-3,-5,-4,0,-0.75,35.223483,35.223483,0
5670,positive,3.834589,4,0,0,1,0,3,1,0,0,3,0,0,1,0,0.589370904,0,5,2.5,0.166666667,1.25,13.596257,13.596257,0
5671,positive,22.083269,9,0,0,8,0,1,1,0,0,8,-0.125,0,0,1,0,0,5,2.5,0,0.625,47.51785,47.51785,0
5672,positive,12.076343,12,0,0,5,1,6,0,0,0,12,-0.125,0,0,0,1.489594673,0,0,0,0,-0.625,49.225011,49.225011,2
5673,objective,19.466671,14,1,0,9,0,4,2,0,0,12,-0.125,0,3,1,2.88054582,3,10,6.5,1.3,2.625,37.182852,37.182852,0
5674,neutral,28.698588,18,1,0,7,1,9,3,0,0,15,0.125,0,0,0,3.180178094,3,15,9,0,5.125,46.908494,46.908494,1
5675,neutral,17.915374,15,0,0,6,0,9,1,1,0,13,0,0,0,0,1.489594673,0,0,0,0,0,24.919297,24.919297,0
5676,negative,8.019333,16,2,0,7,0,7,2,0,0,14,-0.375,0,0,0,0,6,10,8,0,2.125,23.121366,23.121366,0
5677,negative,10.964481,14,0,0,8,0,6,1,0,1,12,0,0,0,0,0.22968527,0,5,2.5,0,1.25,42.029111,42.029111,1
5678,objective,17.342314,18,0,0,5,0,13,0,0,0,18,0.125,0,1,1,2.153416757,0,0,0,0,0.625,41.881237,41.881237,0
5679,positive,11.639824,10,1,0,2,0,7,1,0,0,9,0.5,0,0,0,0,3,5,4,0,4.5,18.549303,18.549303,1
5680,positive,2.663466,10,0,0,6,0,4,1,0,1,8,0.25,0,0,1,2.764426535,0,5,2.5,0,2.5,30.582854,30.582854,2
5681,negative,12.681364,9,1,1,6,0,1,2,1,0,6,0,0,0,0,1.640648918,0,5,2.5,0,1.25,28.66538,28.66538,0
5682,objective,19.873174,15,1,0,7,0,7,1,1,0,13,-0.875,0,0,0,1.45276124,3,0,1.5,0,-3.625,29.424869,29.424869,0
5683,neutral,17.893668,15,0,0,9,0,6,0,0,0,15,0,0,0,1,0,0,0,0,0,0,28.062351,28.062351,0
5684,positive,12.132969,11,1,0,9,1,0,2,0,0,9,0,0,2,0,0.952734263,3,10,6.5,0.866666667,3.25,49.304523,49.304523,0
5685,negative,0,2,0,0,0,0,2,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
5686,negative,15.212951,9,0,0,7,0,2,1,1,0,7,0,0,1,1,-4.695707772,0,0,0,0,0,41.72687,41.72687,0
5687,positive,14.540728,14,0,0,10,0,4,0,1,0,13,-0.125,0,0,0,0.927524895,0,-5,-2.5,0,-1.875,34.951242,34.951242,0
5688,positive,10.841763,15,0,0,5,0,10,0,0,0,15,-0.125,0,3,0,2.269009422,0,0,0,0,-0.625,22.562221,22.562221,2
5689,positive,3.694922,9,0,0,2,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12.381799,12.381799,0
5690,positive,6.979599,5,0,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7.741099,7.741099,0
5691,neutral,11.652584,10,0,0,3,0,7,0,1,0,9,0,0,0,0,0.927524895,0,-5,-2.5,0,-1.25,29.330863,32.792561,0
5692,neutral,11.988538,14,0,0,9,0,5,0,0,1,13,-0.25,0,0,0,0,0,0,0,0,-1.25,58.690893,66.914326,0
5693,positive,8.40735,10,0,1,4,1,4,0,2,1,7,0,0,1,0,-0.087144417,-3,-10,-6.5,-0.433333333,-3.25,29.317791,34.128291,0
5694,positive,29.551713,10,3,1,2,0,4,2,1,0,7,0,0,1,1,6.400073684,6,5,5.5,0.366666667,2.75,48.400528,52.638018,0
5695,positive,11.392849,9,0,0,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16.895989,16.895989,1
5696,positive,10.456501,13,0,0,5,0,8,1,1,0,11,0,0,6,0,2.825302878,0,0,0,0,0,18.620992,18.620992,1
5697,positive,19.06199,7,2,0,3,0,2,2,0,0,5,0.125,0,0,0,2.157941926,6,10,8,0,4.625,29.815742,34.859467,0
5698,objective,35.589213,11,0,0,5,0,6,1,0,0,10,0,0,0,0,1.215575226,0,5,2.5,0,1.25,67.761835,82.87657,0
5699,negative,18.948558,15,0,0,7,0,8,1,1,0,13,0,-3,0,0,0,0,0,0,0,0,47.622494,51.004124,0
5700,positive,25.846207,14,1,0,9,0,4,1,0,1,12,0,0,2,0,0,3,5,4,0.533333333,2,36.389946,36.389946,0
5701,positive,24.431844,14,3,0,7,0,4,4,0,0,10,0.125,0,0,1,4.358488443,9,20,14.5,0,7.875,67.068446,71.263914,0
5702,neutral,6.301268,5,1,0,2,0,2,1,0,0,4,0,0,0,1,0.589370904,3,5,4,0,2,6.317578,6.317578,0
5703,negative,25.032136,14,0,0,7,0,7,0,2,0,12,0,0,1,0,0,0,-10,-5,-0.333333333,-2.5,40.051102,40.051102,0
5704,positive,16.013752,7,2,0,3,0,2,2,0,0,5,0.25,0,0,0,3.157735121,6,10,8,0,5.25,42.573518,42.573518,0
5705,positive,24.965252,14,0,0,7,0,7,1,0,0,13,0.375,0,0,0,0,0,5,2.5,0,3.125,45.588032,50.786428,0
5706,neutral,26.052542,9,0,0,8,0,1,0,1,0,8,0.375,0,0,0,0,0,-5,-2.5,0,0.625,48.798323,48.798323,1
5707,positive,5.305094,4,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12.466174,12.466174,0
5708,objective,2.083227,6,0,0,0,0,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,11.697277,11.697277,2
5709,neutral,23.300396,17,1,0,7,0,9,1,0,1,15,0.75,0,0,0,0.589370904,3,5,4,0,5.75,31.303708,31.303708,1
5710,positive,15.55026,12,0,0,5,0,7,2,0,0,10,0,0,0,0,0.685930797,0,10,5,0,2.5,34.845396,34.845396,0
5711,objective,7.170912,18,0,0,3,0,15,0,0,0,18,0,0,1,0,0,0,0,0,0,0,41.032402,41.032402,0
5712,positive,11.612749,10,1,0,5,0,4,1,0,0,9,0,0,1,1,0,3,5,4,0.266666667,2,24.317813,24.317813,0
5713,positive,4.891658,11,2,0,5,0,4,2,0,1,8,0,0,1,0,4.627056804,6,10,8,0.533333333,4,27.742451,27.742451,0
5714,positive,2.081294,9,1,0,4,0,4,1,0,0,8,0.625,0,2,1,0,3,5,4,0.533333333,5.125,6.717596,6.717596,0
5715,neutral,9.397886,5,0,0,4,0,1,0,1,0,4,0.125,0,0,0,-0.302215468,0,-5,-2.5,0,-0.625,16.007098,16.007098,0
5716,positive,16.736768,12,1,0,5,0,6,1,0,0,11,0,0,1,0,0.86123051,3,5,4,0.266666667,2,32.936062,41.455777,1
5717,objective,26.006651,15,1,0,7,0,7,2,0,0,13,0,0,1,0,1.644585034,3,10,6.5,0.433333333,3.25,46.967009,56.928083,0
5718,positive,14.423201,4,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25.376325,34.856946,0
5719,positive,24.884617,10,0,0,5,2,3,1,0,2,7,0.625,0,4,0,0,0,5,2.5,0.666666667,4.375,52.611895,62.373563,0
5720,positive,11.880245,10,0,0,4,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17.430582,17.430582,2
5721,neutral,17.58219,12,2,0,4,1,5,2,0,0,10,-0.125,0,0,0,2.22602382,6,10,8,0,3.375,22.931142,22.931142,0
5722,objective,22.069186,14,0,0,10,0,4,0,0,2,12,0,0,0,0,0.128867069,0,0,0,0,0,43.062248,43.062248,0
5723,positive,6.706857,9,2,0,4,0,3,1,0,0,8,0,0,2,0,1.445199217,6,5,5.5,0.733333333,2.75,18.644849,18.644849,0
5724,positive,11.12793,11,1,0,2,0,8,1,0,1,9,0.375,0,0,0,-0.251932748,3,5,4,0,3.875,34.964621,45.52363,1
5725,negative,3.985943,9,0,1,4,0,4,0,1,1,7,0.5,0,0,0,0.052967578,-3,-5,-4,0,0.5,14.679017,14.679017,0
5726,positive,10.318033,14,2,0,5,1,6,2,0,1,11,-0.375,0,0,0,1.240022918,6,10,8,0,2.125,36.375621,36.375621,0
5727,objective,21.112689,13,0,1,2,1,9,0,2,0,11,0.375,0,2,0,0.191026576,-3,-10,-6.5,-0.866666667,-1.375,49.414716,49.414716,0
5728,positive,26.908343,14,0,0,4,0,10,1,0,0,13,0,0,0,0,3.722378569,0,5,2.5,0,1.25,33.014348,33.014348,0
5729,neutral,24.363639,15,2,1,5,0,7,2,1,0,12,0,0,1,0,1.163791001,3,5,4,0.266666667,2,36.886036,36.886036,0
5730,positive,16.055489,11,2,0,7,0,2,2,1,1,7,-0.125,0,0,0,2.395614904,6,5,5.5,0,2.125,41.913244,45.738514,0
5731,positive,4.049,5,0,0,3,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7.514751,7.514751,0
5732,neutral,32.036716,15,0,1,8,0,6,0,1,0,14,-0.75,0,0,0,0.927524895,-3,-5,-4,0,-5.75,48.448215,48.448215,0
5733,neutral,20.66317,15,1,0,5,2,7,4,0,0,11,0.375,0,0,0,1.256964195,3,20,11.5,0,7.625,36.443267,36.443267,0
5734,positive,11.629569,8,0,0,4,2,2,1,0,2,5,0,0,2,0,1.385831264,0,5,2.5,0.333333333,1.25,27.714211,27.714211,1
5735,positive,14.730838,12,0,0,6,2,4,2,0,0,10,0.625,0,2,0,1.256964195,0,10,5,0.666666667,5.625,25.193907,25.193907,0
5736,positive,15.908634,12,0,1,4,1,6,2,2,0,8,0.875,0,0,0,0,-3,0,-1.5,0,3.625,25.255855,25.255855,0
5737,negative,20.092977,7,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,46.990012,56.470633,0
5738,neutral,22.819372,10,1,0,5,1,3,3,1,0,6,0.25,0,0,0,0.431299943,3,10,6.5,0,4.5,33.710234,33.710234,0
5739,positive,13.058427,8,2,0,2,0,4,2,0,1,5,0.875,0,0,0,7.581544218,6,10,8,0,8.375,44.024777,44.024777,0
5740,negative,18.534222,8,0,0,7,0,1,1,1,0,6,0.75,0,0,0,0.927524895,0,0,0,0,3.75,41.184599,41.184599,0
5741,negative,11.194451,13,2,1,3,0,7,2,1,0,10,0.75,0,1,0,2.082283956,3,5,4,0.266666667,5.75,16.362337,16.362337,0
5742,neutral,4.771088,11,0,0,6,0,5,0,0,0,11,-0.375,0,1,0,0.680720628,0,0,0,0,-1.875,33.921798,38.5581,0
5743,neutral,7.293831,14,2,1,6,0,5,3,1,0,10,0.875,0,0,0,1.518617847,3,10,6.5,0,7.625,16.566843,16.566843,1
